DAuid,WPname,hav,distances
59151840,Elgin Heritage Park,13.300004435728958,13300.004435728959
59151840,South Surrey RCMP,15.599040241188403,15599.040241188402
59151841,Crescent Beach,15.21377389544297,15213.77389544297
59151841,Crescent Park,15.497577442114189,15497.577442114189
59151841,South Meridian Park,16.655782677917408,16655.782677917407
59151841,Kwomais Point Park,17.85381985746272,17853.81985746272
59151841,South Surrey Athletic Park,15.513532455438542,15513.532455438542
59151841,Peace Arch Hospital,16.21123306120463,16211.23306120463
59151841,Peace Arch Provincial Park,18.90519896246805,18905.19896246805
59151841,Redwood Park,15.907358216264738,15907.358216264738
59151841,Latimer Park,15.033259237987906,15033.259237987906
59151841,Dr. RJ Allan Hogg Rotary Park,16.902952694065583,16902.95269406558
59151841,Dogwood Park,16.18924132868185,16189.241328681848
59151841,Semiahmoo Shopping Centre,16.032599908725192,16032.599908725193
59151841,Centennial Park,16.55791485164409,16557.914851644087
59151841,Blumsen Park,12.485552006785767,12485.552006785767
59151841,The Shops at Morgan Crossing Outlet,14.191175538681337,14191.175538681337
59151841,Elgin Heritage Park,13.325378341084036,13325.378341084037
59151841,South Surrey RCMP,15.77850525251292,15778.50525251292
59151842,Crescent Beach,14.836704806176703,14836.704806176704
59151842,Crescent Park,15.128212923661765,15128.212923661766
59151842,South Meridian Park,16.361311261732762,16361.311261732762
59151842,Kwomais Point Park,17.4885425202284,17488.5425202284
59151842,South Surrey Athletic Park,15.174921403387124,15174.921403387125
59151842,Peace Arch Hospital,15.89613694173173,15896.13694173173
59151842,Peace Arch Provincial Park,18.62484634736714,18624.84634736714
59151842,Redwood Park,15.673956791289156,15673.956791289156
59151842,Latimer Park,14.859984956641965,14859.984956641965
59151842,Dr. RJ Allan Hogg Rotary Park,16.588378415623414,16588.378415623414
59151842,Dogwood Park,15.829641847109334,15829.641847109335
59151842,Semiahmoo Shopping Centre,15.707752980556796,15707.752980556796
59151842,Centennial Park,16.222498345753404,16222.498345753404
59151842,Blumsen Park,12.164393275223958,12164.393275223958
59151842,The Shops at Morgan Crossing Outlet,13.884411317025746,13884.411317025746
59151842,Elgin Heritage Park,12.9609731243146,12960.9731243146
59151842,South Surrey RCMP,15.455374891541474,15455.374891541474
59151843,Crescent Beach,14.743214800355712,14743.214800355712
59151843,Crescent Park,15.122022812438459,15122.02281243846
59151843,South Meridian Park,16.699446646996787,16699.44664699679
59151843,Kwomais Point Park,17.512603301836897,17512.603301836898
59151843,South Surrey Athletic Park,15.35397659229891,15353.97659229891
59151843,Peace Arch Hospital,16.167696425094853,16167.696425094853
59151843,Peace Arch Provincial Park,19.00101178624434,19001.01178624434
59151843,Redwood Park,16.165526658191965,16165.526658191964
59151843,Latimer Park,15.46064896555908,15460.648965559081
59151843,Dr. RJ Allan Hogg Rotary Park,16.86083986432704,16860.83986432704
59151843,Dogwood Park,15.89560008281195,15895.600082811949
59151843,Semiahmoo Shopping Centre,15.943495791342883,15943.495791342883
59151843,Centennial Park,16.4141546609483,16414.154660948298
59151843,Blumsen Park,12.420846114445194,12420.846114445194
59151843,The Shops at Morgan Crossing Outlet,14.187646398483755,14187.646398483756
59151843,Elgin Heritage Park,12.998813218374346,12998.813218374346
59151843,South Surrey RCMP,15.698091467654063,15698.091467654063
59151844,Crescent Beach,14.564458937974447,14564.458937974447
59151844,Crescent Park,14.933839715965037,14933.839715965038
59151844,South Meridian Park,16.49685659030396,16496.85659030396
59151844,Kwomais Point Park,17.321900537407345,17321.900537407346
59151844,South Surrey Athletic Park,15.153323221902566,15153.323221902567
59151844,Peace Arch Hospital,15.96486200756879,15964.86200756879
59151844,Peace Arch Provincial Park,18.79926495450747,18799.26495450747
59151844,Redwood Park,15.970614233664962,15970.614233664963
59151844,Latimer Park,15.27952907210043,15279.529072100431
59151844,Dr. RJ Allan Hogg Rotary Park,16.658004011004763,16658.004011004763
59151844,Dogwood Park,15.701384935827805,15701.384935827806
59151844,Semiahmoo Shopping Centre,15.741175594618403,15741.175594618402
59151844,Centennial Park,16.213080618740324,16213.080618740325
59151844,Blumsen Park,12.218108729952412,12218.108729952412
59151844,The Shops at Morgan Crossing Outlet,13.984736911043711,13984.736911043712
59151844,Elgin Heritage Park,12.80645922572452,12806.45922572452
59151844,South Surrey RCMP,15.495631137845109,15495.631137845108
59151845,Crescent Beach,14.141213287524035,14141.213287524035
59151845,Crescent Park,14.450318685465717,14450.318685465718
59151845,South Meridian Park,15.838624368540128,15838.624368540128
59151845,Kwomais Point Park,16.819284221807475,16819.284221807477
59151845,South Surrey Athletic Park,14.562556701998721,14562.556701998721
59151845,Peace Arch Hospital,15.331890587326196,15331.890587326196
59151845,Peace Arch Provincial Park,18.129089257985456,18129.089257985455
59151845,Redwood Park,15.273584046690875,15273.584046690874
59151845,Latimer Park,14.578204087840305,14578.204087840306
59151845,Dr. RJ Allan Hogg Rotary Park,16.02483187498477,16024.83187498477
59151845,Dogwood Park,15.172847370947501,15172.847370947502
59151845,Semiahmoo Shopping Centre,15.123627929456624,15123.627929456625
59151845,Centennial Park,15.616351636213416,15616.351636213416
59151845,Blumsen Park,11.59023474550802,11590.23474550802
59151845,The Shops at Morgan Crossing Outlet,13.338538075241502,13338.538075241502
59151845,Elgin Heritage Park,12.29440177042388,12294.40177042388
59151845,South Surrey RCMP,14.874906092165462,14874.906092165462
59151846,Crescent Beach,14.032099035096664,14032.099035096664
59151846,Crescent Park,14.37997822138841,14379.97822138841
59151846,South Meridian Park,15.928684573338796,15928.684573338796
59151846,Kwomais Point Park,16.76255008655544,16762.55008655544
59151846,South Surrey Athletic Park,14.577234648614809,14577.234648614809
59151846,Peace Arch Hospital,15.390117837234284,15390.117837234284
59151846,Peace Arch Provincial Park,18.236802746511188,18236.802746511188
59151846,Redwood Park,15.439695600243308,15439.695600243307
59151846,Latimer Park,14.800824220677404,14800.824220677403
59151846,Dr. RJ Allan Hogg Rotary Park,16.083268225277635,16083.268225277636
59151846,Dogwood Park,15.135133355750495,15135.133355750495
59151846,Semiahmoo Shopping Centre,15.164879492049609,15164.87949204961
59151846,Centennial Park,15.636693061279939,15636.693061279939
59151846,Blumsen Park,11.642818950677691,11642.81895067769
59151846,The Shops at Morgan Crossing Outlet,13.412797310658409,13412.797310658409
59151846,Elgin Heritage Park,12.2440150229606,12244.0150229606
59151846,South Surrey RCMP,14.919543364181004,14919.543364181005
59151847,Crescent Beach,13.652098247595456,13652.098247595455
59151847,Crescent Park,13.989084142054343,13989.084142054344
59151847,South Meridian Park,15.547769235030126,15547.769235030126
59151847,Kwomais Point Park,16.369201541734405,16369.201541734405
59151847,South Surrey Athletic Park,14.1808845732145,14180.8845732145
59151847,Peace Arch Hospital,15.000323330387838,15000.323330387839
59151847,Peace Arch Provincial Park,17.862161536725676,17862.161536725675
59151847,Redwood Park,15.0958533211552,15095.8533211552
59151847,Latimer Park,14.502462492726336,14502.462492726336
59151847,Dr. RJ Allan Hogg Rotary Park,15.69347466956054,15693.47466956054
59151847,Dogwood Park,14.73926051165008,14739.26051165008
59151847,Semiahmoo Shopping Centre,14.771771724284566,14771.771724284567
59151847,Centennial Park,15.24081198102065,15240.81198102065
59151847,Blumsen Park,11.252126413492242,11252.126413492242
59151847,The Shops at Morgan Crossing Outlet,13.027259025138468,13027.259025138468
59151847,Elgin Heritage Park,11.849538916885672,11849.538916885673
59151847,South Surrey RCMP,14.52703497248674,14527.034972486741
59151848,Crescent Beach,13.396941678424332,13396.941678424331
59151848,Crescent Park,13.772956680396195,13772.956680396195
59151848,South Meridian Park,15.511663356340625,15511.663356340625
59151848,Kwomais Point Park,16.166227195909006,16166.227195909005
59151848,South Surrey Athletic Park,14.057100837261116,14057.100837261116
59151848,Peace Arch Hospital,14.926423151862675,14926.423151862675
59151848,Peace Arch Provincial Park,17.846084071910987,17846.084071910987
59151848,Redwood Park,15.156490588335982,15156.490588335982
59151848,Latimer Park,14.640892087106302,14640.892087106302
59151848,Dr. RJ Allan Hogg Rotary Park,15.619301102121721,15619.30110212172
59151848,Dogwood Park,14.557184215237585,14557.184215237585
59151848,Semiahmoo Shopping Centre,14.678118774574092,14678.118774574092
59151848,Centennial Park,15.122726743963655,15122.726743963654
59151848,Blumsen Park,11.17543131030743,11175.43131030743
59151848,The Shops at Morgan Crossing Outlet,12.974348637120565,12974.348637120565
59151848,Elgin Heritage Park,11.655717770471032,11655.717770471032
59151848,South Surrey RCMP,14.437525054786766,14437.525054786765
59151849,Crescent Beach,13.806079191156673,13806.079191156674
59151849,Crescent Park,14.203020272047318,14203.020272047319
59151849,South Meridian Park,15.964524400317385,15964.524400317385
59151849,Kwomais Point Park,16.60140467274518,16601.40467274518
59151849,South Surrey Athletic Park,14.511646714488764,14511.646714488765
59151849,Peace Arch Hospital,15.382641957828364,15382.641957828364
59151849,Peace Arch Provincial Park,18.295706051732527,18295.706051732526
59151849,Redwood Park,15.583304403641842,15583.304403641841
59151849,Latimer Park,15.028080903890553,15028.080903890554
59151849,Dr. RJ Allan Hogg Rotary Park,16.07553827999652,16075.53827999652
59151849,Dogwood Park,14.999831004777311,14999.831004777312
59151849,Semiahmoo Shopping Centre,15.13452961100785,15134.529611007849
59151849,Centennial Park,15.57779832262943,15577.798322629431
59151849,Blumsen Park,11.631689418195597,11631.689418195598
59151849,The Shops at Morgan Crossing Outlet,13.429099543527068,13429.099543527067
59151849,Elgin Heritage Park,12.095005110938208,12095.005110938208
59151849,South Surrey RCMP,14.893987588619636,14893.987588619635
59151850,Crescent Beach,13.633490116870838,13633.490116870838
59151850,Crescent Park,14.059814258673015,14059.814258673016
59151850,South Meridian Park,15.952691083211823,15952.691083211823
59151850,Kwomais Point Park,16.466847477822434,16466.847477822434
59151850,South Surrey Athletic Park,14.436780935962632,14436.780935962632
59151850,Peace Arch Hospital,15.343709697487126,15343.709697487126
59151850,Peace Arch Provincial Park,18.297625811498268,18297.625811498267
59151850,Redwood Park,15.6407662265915,15640.7662265915
59151850,Latimer Park,15.140589812801199,15140.5898128012
59151850,Dr. RJ Allan Hogg Rotary Park,16.036127367409904,16036.127367409903
59151850,Dogwood Park,14.881665756733517,14881.665756733517
59151850,Semiahmoo Shopping Centre,15.081355085008697,15081.355085008698
59151850,Centennial Park,15.506582126302803,15506.582126302803
59151850,Blumsen Park,11.592843055445849,11592.843055445848
59151850,The Shops at Morgan Crossing Outlet,13.40624835948968,13406.24835948968
59151850,Elgin Heritage Park,11.970017965273328,11970.017965273328
59151850,South Surrey RCMP,14.843938626797234,14843.938626797235
59151851,Crescent Beach,13.915182109496046,13915.182109496045
59151851,Crescent Park,14.35784677232198,14357.846772321978
59151851,South Meridian Park,16.27538266952392,16275.38266952392
59151851,Kwomais Point Park,16.768566225569188,16768.56622556919
59151851,South Surrey Athletic Park,14.75624972434425,14756.24972434425
59151851,Peace Arch Hospital,15.66678094394622,15666.78094394622
59151851,Peace Arch Provincial Park,18.61916230877716,18619.16230877716
59151851,Redwood Park,15.950601421632557,15950.601421632557
59151851,Latimer Park,15.427386371023895,15427.386371023895
59151851,Dr. RJ Allan Hogg Rotary Park,16.35917704813155,16359.177048131549
59151851,Dogwood Park,15.189936926614498,15189.936926614499
59151851,Semiahmoo Shopping Centre,15.403568490254354,15403.568490254354
59151851,Centennial Park,15.826605071454878,15826.605071454878
59151851,Blumsen Park,11.91594807879502,11915.94807879502
59151851,The Shops at Morgan Crossing Outlet,13.729397439172233,13729.397439172233
59151851,Elgin Heritage Park,12.276092391704145,12276.092391704145
59151851,South Surrey RCMP,15.16640836543707,15166.40836543707
59151852,Crescent Beach,14.018664655134412,14018.664655134411
59151852,Crescent Park,14.426174449239866,14426.174449239867
59151852,South Meridian Park,16.1998879533459,16199.8879533459
59151852,Kwomais Point Park,16.82708318726085,16827.08318726085
59151852,South Surrey Athletic Park,14.747409555603054,14747.409555603055
59151852,Peace Arch Hospital,15.619485704976531,15619.48570497653
59151852,Peace Arch Provincial Park,18.52953802818213,18529.53802818213
59151852,Redwood Park,15.806190886701117,15806.190886701117
59151852,Latimer Park,15.23162100683291,15231.62100683291
59151852,Dr. RJ Allan Hogg Rotary Park,16.312388470902,16312.388470902
59151852,Dogwood Park,15.22938234722778,15229.38234722778
59151852,Semiahmoo Shopping Centre,15.371368705983972,15371.368705983972
59151852,Centennial Park,15.813846014762452,15813.846014762452
59151852,Blumsen Park,11.86854811612426,11868.548116124259
59151852,The Shops at Morgan Crossing Outlet,13.665329180980311,13665.329180980312
59151852,Elgin Heritage Park,12.322931379100838,12322.931379100839
59151852,South Surrey RCMP,15.13087390135664,15130.873901356641
59151853,Crescent Beach,14.423478513220388,14423.478513220389
59151853,Crescent Park,14.859251086593574,14859.251086593573
59151853,South Meridian Park,16.689406340904497,16689.406340904497
59151853,Kwomais Point Park,17.26708478383905,17267.08478383905
59151853,South Surrey Athletic Park,15.222306028034087,15222.306028034087
59151853,Peace Arch Hospital,16.105318430673826,16105.318430673826
59151853,Peace Arch Provincial Park,19.019453408076433,19019.453408076435
59151853,Redwood Park,16.287692364809015,16287.692364809014
59151853,Latimer Park,15.687914652844634,15687.914652844634
59151853,Dr. RJ Allan Hogg Rotary Park,16.79814292436597,16798.14292436597
59151853,Dogwood Park,15.681294491238635,15681.294491238636
59151853,Semiahmoo Shopping Centre,15.853709235209193,15853.709235209193
59151853,Centennial Park,16.290209875370234,16290.209875370234
59151853,Blumsen Park,12.354240437420074,12354.240437420074
59151853,The Shops at Morgan Crossing Outlet,14.153754603987268,14153.754603987269
59151853,Elgin Heritage Park,12.770212368244273,12770.212368244273
59151853,South Surrey RCMP,15.614063155723148,15614.063155723148
59151854,Crescent Beach,14.813429797591143,14813.429797591143
59151854,Crescent Park,15.25421939424398,15254.21939424398
59151854,South Meridian Park,17.058290409224604,17058.290409224603
59151854,Kwomais Point Park,17.662612375015584,17662.612375015586
59151854,South Surrey Athletic Park,15.61245901059368,15612.45901059368
59151854,Peace Arch Hospital,16.485200501696553,16485.200501696552
59151854,Peace Arch Provincial Park,19.381421529062578,19381.42152906258
59151854,Redwood Park,16.61630449465666,16616.30449465666
59151854,Latimer Park,15.971176102427991,15971.176102427991
59151854,Dr. RJ Allan Hogg Rotary Park,17.17815167176017,17178.15167176017
59151854,Dogwood Park,16.07693202711795,16076.932027117951
59151854,Semiahmoo Shopping Centre,16.238255009652814,16238.255009652814
59151854,Centennial Park,16.67953540948439,16679.53540948439
59151854,Blumsen Park,12.734403867627021,12734.403867627021
59151854,The Shops at Morgan Crossing Outlet,14.527698799436473,14527.698799436474
59151854,Elgin Heritage Park,13.16596443596234,13165.96443596234
59151854,South Surrey RCMP,15.9976648860524,15997.6648860524
59151855,Crescent Beach,14.693985853813906,14693.985853813907
59151855,Crescent Park,15.16914109473279,15169.14109473279
59151855,South Meridian Park,17.11616760599698,17116.167605996983
59151855,Kwomais Point Park,17.586497822061066,17586.497822061065
59151855,South Surrey Athletic Park,15.603516503052125,15603.516503052126
59151855,Peace Arch Hospital,16.51461621355058,16514.616213550577
59151855,Peace Arch Provincial Park,19.45399463038067,19453.994630380672
59151855,Redwood Park,16.744545859426346,16744.545859426347
59151855,Latimer Park,16.153034355976402,16153.034355976402
59151855,Dr. RJ Allan Hogg Rotary Park,17.207095979720215,17207.095979720216
59151855,Dogwood Park,16.020091602126577,16020.091602126577
59151855,Semiahmoo Shopping Centre,16.252552548001237,16252.552548001237
59151855,Centennial Park,16.674420141963534,16674.420141963536
59151855,Blumsen Park,12.763646675416531,12763.64667541653
59151855,The Shops at Morgan Crossing Outlet,14.573721146444079,14573.721146444079
59151855,Elgin Heritage Park,13.102751233371881,13102.75123337188
59151855,South Surrey RCMP,16.01529044710403,16015.29044710403
59151857,Crescent Beach,14.524833155180882,14524.833155180882
59151857,Crescent Park,15.033344613146761,15033.34461314676
59151857,South Meridian Park,17.124316147694312,17124.316147694313
59151857,Kwomais Point Park,17.45858823222645,17458.58823222645
59151857,South Surrey Athletic Park,15.543655684610682,15543.655684610681
59151857,Peace Arch Hospital,16.493551389540308,16493.55138954031
59151857,Peace Arch Provincial Park,19.476666872394315,19476.666872394315
59151857,Redwood Park,16.827161414023205,16827.161414023205
59151857,Latimer Park,16.294169206238976,16294.169206238976
59151857,Dr. RJ Allan Hogg Rotary Park,17.18525809580659,17185.25809580659
59151857,Dogwood Park,15.911881185829163,15911.881185829163
59151857,Semiahmoo Shopping Centre,16.216081754020234,16216.081754020233
59151857,Centennial Park,16.617967479937423,16617.967479937422
59151857,Blumsen Park,12.744506222840624,12744.506222840624
59151857,The Shops at Morgan Crossing Outlet,14.570760412136897,14570.760412136897
59151857,Elgin Heritage Park,12.989709026534227,12989.709026534227
59151857,South Surrey RCMP,15.982336192389901,15982.336192389901
59151858,Crescent Beach,14.8550365434093,14855.0365434093
59151858,Crescent Park,15.380479739114444,15380.479739114444
59151858,South Meridian Park,17.498972191216914,17498.972191216915
59151858,Kwomais Point Park,17.808801086923847,17808.801086923846
59151858,South Surrey Athletic Park,15.913710174671465,15913.710174671465
59151858,Peace Arch Hospital,16.86795982249746,16867.95982249746
59151858,Peace Arch Provincial Park,19.850509873060517,19850.509873060517
59151858,Redwood Park,17.19053308097257,17190.53308097257
59151858,Latimer Park,16.63572756606119,16635.72756606119
59151858,Dr. RJ Allan Hogg Rotary Park,17.55961604580462,17559.61604580462
59151858,Dogwood Park,16.269624825446332,16269.624825446332
59151858,Semiahmoo Shopping Centre,16.589313716752205,16589.313716752204
59151858,Centennial Park,16.98854932475918,16988.54932475918
59151858,Blumsen Park,13.119061573614466,13119.061573614466
59151858,The Shops at Morgan Crossing Outlet,14.94562517013283,14945.625170132831
59151858,Elgin Heritage Park,13.346139003182783,13346.139003182783
59151858,South Surrey RCMP,16.355907400350908,16355.907400350909
59151860,Crescent Beach,15.121378702731178,15121.378702731177
59151860,Crescent Park,15.622103046928904,15622.103046928903
59151860,South Meridian Park,17.619269294390367,17619.269294390368
59151860,Kwomais Point Park,18.04473662642048,18044.73662642048
59151860,South Surrey Athletic Park,16.094038708480696,16094.038708480695
59151860,Peace Arch Hospital,17.014650112134294,17014.650112134295
59151860,Peace Arch Provincial Park,19.957313903731468,19957.31390373147
59151860,Redwood Park,17.23952316955989,17239.523169559892
59151860,Latimer Park,16.624310059932135,16624.310059932137
59151860,Dr. RJ Allan Hogg Rotary Park,17.707022045314904,17707.022045314905
59151860,Dogwood Park,16.489827099608057,16489.827099608057
59151860,Semiahmoo Shopping Centre,16.749561535446727,16749.561535446726
59151860,Centennial Park,17.166077514220405,17166.077514220404
59151860,Blumsen Park,13.26384720322872,13263.847203228719
59151860,The Shops at Morgan Crossing Outlet,15.076020923953502,15076.020923953502
59151860,Elgin Heritage Park,13.569639015141043,13569.639015141043
59151860,South Surrey RCMP,16.513064575471812,16513.064575471813
59151861,Crescent Beach,15.468913401134197,15468.913401134198
59151861,Crescent Park,15.96463260743306,15964.632607433061
59151861,South Meridian Park,17.906945956743712,17906.94595674371
59151861,Kwomais Point Park,18.385611371840543,18385.611371840543
59151861,South Surrey Athletic Park,16.413895415492696,16413.895415492698
59151861,Peace Arch Hospital,17.317473777174843,17317.473777174844
59151861,Peace Arch Provincial Park,20.236374077230412,20236.37407723041
59151861,Redwood Park,17.479906442991343,17479.90644299134
59151861,Latimer Park,16.817806002270252,16817.806002270252
59151861,Dr. RJ Allan Hogg Rotary Park,18.0101370993036,18010.1370993036
59151861,Dogwood Park,16.825807723764747,16825.80772376475
59151861,Semiahmoo Shopping Centre,17.059563999537808,17059.563999537808
59151861,Centennial Park,17.48451141333928,17484.51141333928
59151861,Blumsen Park,13.566339274136903,13566.339274136903
59151861,The Shops at Morgan Crossing Outlet,15.37008705527268,15370.087055272681
59151861,Elgin Heritage Park,13.90694077452367,13906.940774523671
59151861,South Surrey RCMP,16.821508804319354,16821.508804319354
59151862,Crescent Beach,15.14529724814351,15145.29724814351
59151862,Crescent Park,15.692587532752484,15692.587532752483
59151862,South Meridian Park,17.863176464483946,17863.176464483946
59151862,Kwomais Point Park,18.124845186321764,18124.845186321763
59151862,South Surrey Athletic Park,16.261125595620243,16261.125595620242
59151862,Peace Arch Hospital,17.22653949398857,17226.53949398857
59151862,Peace Arch Provincial Park,20.21658354681789,20216.583546817892
59151862,Redwood Park,17.558102245436686,17558.102245436687
59151862,Latimer Park,16.993947811230452,16993.947811230453
59151862,Dr. RJ Allan Hogg Rotary Park,17.917966608122324,17917.966608122322
59151862,Dogwood Park,16.596582767971036,16596.582767971035
59151862,Semiahmoo Shopping Centre,16.943959812689148,16943.959812689147
59151862,Centennial Park,17.336992256288386,17336.992256288388
59151862,Blumsen Park,13.478405776284415,13478.405776284415
59151862,The Shops at Morgan Crossing Outlet,15.308092534587395,15308.092534587395
59151862,Elgin Heritage Park,13.671497044948993,13671.497044948992
59151862,South Surrey RCMP,16.711536819698967,16711.536819698966
59151865,Crescent Beach,15.297623072494627,15297.623072494627
59151865,Crescent Park,15.90378175124882,15903.78175124882
59151865,South Meridian Park,18.281324100052295,18281.324100052294
59151865,Kwomais Point Park,18.34571330873567,18345.71330873567
59151865,South Surrey Athletic Park,16.59064555301494,16590.64555301494
59151865,Peace Arch Hospital,17.608210609749577,17608.210609749578
59151865,Peace Arch Provincial Park,20.651002236398664,20651.002236398665
59151865,Redwood Park,18.058507065185637,18058.507065185637
59151865,Latimer Park,17.546187966793934,17546.187966793932
59151865,Dr. RJ Allan Hogg Rotary Park,18.29807009271857,18298.07009271857
59151865,Dogwood Park,16.85221750883195,16852.21750883195
59151865,Semiahmoo Shopping Centre,17.305348800909094,17305.348800909094
59151865,Centennial Park,17.670187311910805,17670.187311910806
59151865,Blumsen Park,13.86647896633086,13866.47896633086
59151865,The Shops at Morgan Crossing Outlet,15.714490236694854,15714.490236694854
59151865,Elgin Heritage Park,13.924603900086524,13924.603900086524
59151865,South Surrey RCMP,17.077896836324168,17077.89683632417
59151866,Crescent Beach,15.534213669277435,15534.213669277435
59151866,Crescent Park,16.13369461160734,16133.69461160734
59151866,South Meridian Park,18.463523218693247,18463.523218693248
59151866,Kwomais Point Park,18.574445637682427,18574.445637682427
59151866,South Surrey Athletic Park,16.79870624101549,16798.70624101549
59151866,Peace Arch Hospital,17.80229510189017,17802.29510189017
59151866,Peace Arch Provincial Park,20.827345661926124,20827.345661926123
59151866,Redwood Park,18.20469688507476,18204.69688507476
59151866,Latimer Park,17.658400975257198,17658.4009752572
59151866,Dr. RJ Allan Hogg Rotary Park,18.492678170351766,18492.678170351766
59151866,Dogwood Park,17.075398969536426,17075.398969536425
59151866,Semiahmoo Shopping Centre,17.505259729736498,17505.2597297365
59151866,Centennial Park,17.877449220492668,17877.44922049267
59151866,Blumsen Park,14.058230843709094,14058.230843709094
59151866,The Shops at Morgan Crossing Outlet,15.900535803633566,15900.535803633566
59151866,Elgin Heritage Park,14.147938723737122,14147.938723737121
59151866,South Surrey RCMP,17.276402116848296,17276.402116848294
59151871,Crescent Beach,16.372838747798006,16372.838747798007
59151871,Crescent Park,17.00051062759929,17000.51062759929
59151871,South Meridian Park,19.362895882266724,19362.895882266723
59151871,Kwomais Point Park,19.444629951972768,19444.62995197277
59151871,South Surrey Athletic Park,17.699254094731995,17699.254094731994
59151871,Peace Arch Hospital,18.705558537226356,18705.558537226356
59151871,Peace Arch Provincial Park,21.723111681998667,21723.111681998667
59151871,Redwood Park,19.070088545998217,19070.088545998216
59151871,Latimer Park,18.471160578705305,18471.160578705305
59151871,Dr. RJ Allan Hogg Rotary Park,19.395995434999943,19395.995434999943
59151871,Dogwood Park,17.95867675213633,17958.67675213633
59151871,Semiahmoo Shopping Centre,18.40851456190875,18408.51456190875
59151871,Centennial Park,18.77842931772756,18778.42931772756
59151871,Blumsen Park,14.961157762518223,14961.157762518224
59151871,The Shops at Morgan Crossing Outlet,16.801734440080022,16801.73444008002
59151871,Elgin Heritage Park,15.031022485469128,15031.022485469128
59151871,South Surrey RCMP,18.179791043558975,18179.791043558977
59151872,Crescent Beach,16.64989723033389,16649.897230333892
59151872,Crescent Park,17.251284981580447,17251.284981580447
59151872,South Meridian Park,19.489244194181722,19489.244194181723
59151872,Kwomais Point Park,19.691436993765628,19691.436993765627
59151872,South Surrey Athletic Park,17.88624090268405,17886.24090268405
59151872,Peace Arch Hospital,18.85858995917688,18858.58995917688
59151872,Peace Arch Provincial Park,21.836162838193843,21836.162838193843
59151872,Redwood Park,19.124293783244806,19124.293783244804
59151872,Latimer Park,18.46477882158212,18464.77882158212
59151872,Dr. RJ Allan Hogg Rotary Park,19.550051435430134,19550.051435430134
59151872,Dogwood Park,18.1874888138066,18187.488813806598
59151872,Semiahmoo Shopping Centre,18.575282019687666,18575.282019687667
59151872,Centennial Park,18.963204615804415,18963.204615804414
59151872,Blumsen Park,15.110247916087554,15110.247916087554
